PONOT2016052626930VERMUNTILA                    VERMUNTILA                                            198601011FI191Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2016052631380LETKU                         LETKU                                                 198808221FI184Kanta-Häme                    Egentliga Tavastland          834Tammela             Tammela             1
PONOT2016052634510LUODE                         LUODE                                                 198601011FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2016052652980AHVENAINEN                    AHVENAINEN                                            198601011FI131Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2016052662720SISSALA                       SISSALA                                               199005011FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2016052689110TÖRMÄNMÄKI                    TÖRMÄNMÄKI                                            198601011FI134Kainuu                        Kajanaland                    620Puolanka            Puolanka            1
PONOT2016052692180LAPALUOTO                     LAPALUOTO                                             198811011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2016052695840VENEJÄRVENKYLÄ                VENEJÄRVENKYLÄ                VENEJÄRVENKL            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2016052698850KUOSKU                        KUOSKU                                                198601011FI1A3Lappi                         Lappland                      742Savukoski           Savukoski           1
PONOT2016052604380TUUSULA                       TUUSULA                                               200202011FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2016052600081A-LEHDET                      A-LEHDET                                              199405253FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2016052611111RIIHIMÄKI                     RIIHIMÄKI                     RHM                     198811012FI184Kanta-Häme                    Egentliga Tavastland          694Riihimäki           Riihimäki           1
PONOT2016052616270VILLIKKALA                    VILLIKKALA                                            198601011FI185Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2016052621930UUSIKARTANO                   UUSIKARTANO                                           198902011FI183Varsinais-Suomi               Egentliga Finland             636Pöytyä              Pöytyä              1
PONOT2016052627450HAROLA                        HAROLA                                                198601011FI191Satakunta                     Satakunda                     050Eura                Eura                1
PONOT2016052631641HUMPPILA                      HUMPPILA                                              199507032FI184Kanta-Häme                    Egentliga Tavastland          103Humppila            Humppila            1
PONOT2016052653900LAPPEENRANTA                  LAPPEENRANTA                  LPR                     198811011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2016052659520SAARI KK                      SAARI KK                                              199011191FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2016052663101KUORTANE                      KUORTANE                                              199609202FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2016052672310NIINIVESI                     NIINIVESI                                             198805011FI132Pohjois-Savo                  Norra Savolax                 921Vesanto             Vesanto             1
PONOT2016052677480SAVUNIEMI                     SAVUNIEMI                                             198806281FI131Etelä-Savo                    Södra Savolax                 171Joroinen            Jorois              1
PONOT2016052682220NIITTYLAHTI                   NIITTYLAHTI                                           198802011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2016052682501KITEE                         KITEE                                                 199604012FI133Pohjois-Karjala               Norra Karelen                 260Kitee               Kitee               1
PONOT2016052686550MIELUSKYLÄ                    MIELUSKYLÄ                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2016052692610VORNA                         VORNA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             791Siikalatva          Siikalatva          1
PONOT2016052605800HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    199702071FI181Uusimaa                       Nyland                        106Hyvinkää            Hyvinge             1
PONOT2016052612600LÄYLIÄINEN                    LÄYLIÄINEN                                            199605061FI184Kanta-Häme                    Egentliga Tavastland          433Loppi               Loppi               1
PONOT2016052616790MANSKIVI                      MANSKIVI                                              198711011FI185Päijät-Häme                   Päijänne-Tavastland           098Hollola             Hollola             1
PONOT2016052617440VÄHIMAA                       VÄHIMAA                                               198803211FI185Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2016052621230LEMU                          LEMU                                                  199610291FI183Varsinais-Suomi               Egentliga Finland             481Masku               Masku               1
PONOT2016052645911VOIKKAA                       VOIKKAA                                               200512162FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2016052660280SEINÄJOKI                     SEINÄJOKI                     SJK                     198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2016052661180HAAPALUOMA                    HAAPALUOMA                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2016052663450LÖYÄ                          LÖYÄ                                                  198601011FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2016052666470JUKAJA                        JUKAJA                                                198909011FI195Pohjanmaa                     Österbotten                   399Laihia              Laihela             1
PONOT2016052678210VARKAUS                       VARKAUS                       VRK                     198811011FI132Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2016052679190VALKEAMÄKI                    VALKEAMÄKI                                            198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2016052682840PIRTTIAHO                     PIRTTIAHO                                             198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2016052686980VÄLIAHO                       VÄLIAHO                                               198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             626Pyhäjärvi           Pyhäjärvi           1
PONOT2016052691210JAKKUKYLÄ                     JAKKUKYLÄ                                             199612311FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2016052601300VANTAA                        VANDA                                                 199704181FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2016052603790VIHTIJÄRVI                    VIHTIJÄRVI                                            198804051FI181Uusimaa                       Nyland                        927Vihti               Vichtis             1
PONOT2016052613210HÄMEENLINNA                   HÄMEENLINNA                   HML                     198810011FI184Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2016052625560KOSKI AS                      KOSKI AS                                              200512161FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2016052638720VIHTELJÄRVI                   VIHTELJÄRVI                                           199610301FI191Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2016052641900PETÄJÄVESI                    PETÄJÄVESI                                            198811011FI193Keski-Suomi                   Mellersta Finland             592Petäjävesi          Petäjävesi          1
PONOT2016052642600MULTIA                        MULTIA                                                198811011FI193Keski-Suomi                   Mellersta Finland             495Multia              Multia              1
PONOT2016052646900INKEROINEN                    INKEROINEN                                            200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2016052651880KOIKKALA                      KOIKKALA                                              198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2016052652360SOMEENJÄRVI                   SOMEENJÄRVI                                           198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2016052658300SAVONRANTA                    SAVONRANTA                                            199705141FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2016052666710KAITSOR                       KAITSOR                                               198610011FI195Pohjanmaa                     Österbotten                   946Vöyri               Vörå                2
PONOT2016052670870HILTULANLAHTI                 HILTULANLAHTI                 HILTULANLH              198601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052675501NURMES                        NURMES                                                199511012FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2016052601530VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2016052601680VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2016052604301TUUSULA                       TUUSULA                                               200512162FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2016052610470FISKARI                       FISKARS                                               198810011FI181Uusimaa                       Nyland                        710Raasepori           Raseborg            2
PONOT2016052629320LEINEPERI                     LEINEPERI                                             199606241FI191Satakunta                     Satakunda                     886Ulvila              Ulvsby              1
PONOT2016052633251TAMPERE                       TAMPERE                                               199508022FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2016052637470VESILAHTI                     VESILAHTI                                             198811011FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2016052647490MANKALA                       MANKALA                                               198811011FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2016052651460LUUSNIEMI                     LUUSNIEMI                                             198601011FI131Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2016052666999VAASA                         VASA                          VSA         VSA         198601011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2016052671460PAUKARLAHTI                   PAUKARLAHTI                                           198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2016052671760AHKIONLAHTI                   AHKIONLAHTI                                           198907011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052675990HÖLJÄKKÄ                      HÖLJÄKKÄ                                              198809011FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2016052694900KEMI                          KEMI                          KM                      198601011FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2016052697840LEHTINIEMI                    LEHTINIEMI                                            198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2016052670401KUOPIO                        KUOPIO                                                199905062FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052604601MÄNTSÄLÄ                      MÄNTSÄLÄ                                              199702032FI181Uusimaa                       Nyland                        505Mäntsälä            Mäntsälä            1
PONOT2016052629860OTAMO                         OTAMO                                                 198601011FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2016052637800AKAA                          AKAA                                                  201212281FI192Pirkanmaa                     Birkaland                     020Akaa                Akaa                1
PONOT2016052641231UURAINEN                      UURAINEN                                              199512202FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2016052657710SAVONLINNA                    SAVONLINNA                    SLN                     199803091FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2016052664701TEUVA                         TEUVA                                                 199701302FI194Etelä-Pohjanmaa               Södra Österbotten             846Teuva               Östermark           1
PONOT2016052665170VAASA                         VASA                          VSA         VSA         199005011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2016052685150TYPPÖ                         TYPPÖ                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             208Kalajoki            Kalajoki            1
PONOT2016052689540MOISIOVAARA                   MOISIOVAARA                                           199611291FI134Kainuu                        Kajanaland                    105Hyrynsalmi          Hyrynsalmi          1
PONOT2016052695300TERVOLA                       TERVOLA                                               198811011FI1A3Lappi                         Lappland                      845Tervola             Tervola             1
PONOT2016052632770HUHTAMO                       HUHTAMO                                               198902011FI191Satakunta                     Satakunda                     102Huittinen           Huittinen           1
PONOT2016052641860TIKKALA                       TIKKALA                                               200906221FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2016052642440KOSKENPÄÄ                     KOSKENPÄÄ                                             199606031FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2016052646810UMMELJOKI                     UMMELJOKI                                             200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2016052651820HATSOLA                       HATSOLA                                               198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2016052652320VITSIÄLÄ                      VITSIÄLÄ                                              198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2016052658201KERIMÄKI                      KERIMÄKI                                              199602292FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2016052670800KUOPIO                        KUOPIO                        KUO                     198811011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052697370UNARIN-LUUSUA                 UNARIN-LUUSUA                                         198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2016052699800IVALO                         IVALO                                                 198601011FI1A3Lappi                         Lappland                      148Inari               Enare               1
PONOT2016052601510VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2016052601661VANTAA                        VANDA                                                 198811012FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2016052604260KERAVA                        KERAVA                                                198811011FI181Uusimaa                       Nyland                        245Kerava              Kervo               1
PONOT2016052624280SALO                          SALO                                                  198910011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2016052629270HORMISTO                      HORMISTO                                              198601011FI191Satakunta                     Satakunda                     531Nakkila             Nakkila             1
PONOT2016052633231TAMPERE                       TAMPERE                                               199611212FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2016052643100SAARIJÄRVI                    SAARIJÄRVI                                            198811011FI193Keski-Suomi                   Mellersta Finland             729Saarijärvi          Saarijärvi          1
PONOT2016052647440SÄÄSKJÄRVI                    SÄÄSKJÄRVI                                            200309101FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2016052666950MUNSALA                       MUNSALA                                               199606101FI195Pohjanmaa                     Österbotten                   893Uusikaarlepyy       Nykarleby           2
PONOT2016052671330RÄSÄLÄ                        RÄSÄLÄ                                                199601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052694800KEMI                          KEMI                          KM                      199601051FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2016052697650JUOTAS                        JUOTAS                                                198601011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2016052697810SUORSA                        SUORSA                                                198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2016052699990NUORGAM                       NUORGAM                                               198601011FI1A3Lappi                         Lappland                      890Utsjoki             Utsjoki             1
PONOT2016052615111LAHTI                         LAHTI                                                 199001012FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2016052625370PERTTELI                      PERTTELI                                              198601011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2016052629811SIIKAINEN                     SIIKAINEN                                             199702102FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2016052633470YLÖJÄRVI                      YLÖJÄRVI                                              198805061FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2016052637370NARVA                         NARVA                                                 198601011FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2016052637740HAUKILA                       HAUKILA                                               198601011FI192Pirkanmaa                     Birkaland                     908Valkeakoski         Valkeakoski         1
PONOT2016052641210JOKIHAARA                     JOKIHAARA                                             199005011FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2016052657510SAVONLINNA                    SAVONLINNA                    SLN                     198811011FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2016052661950JUONIKYLÄ                     JUONIKYLÄ                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2016052664610YLIMARKKU                     ÖVERMARK                                              199601171FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2016052674630HEINÄKYLÄ                     HEINÄKYLÄ                                             199810011FI132Pohjois-Savo                  Norra Savolax                 263Kiuruvesi           Kiuruvesi           1
PONOT2016052698101KEMIJÄRVI                     KEMIJÄRVI                                             199509292FI1A3Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2016052608480LOHJA                         LOJO                                                  200609291FI181Uusimaa                       Nyland                        444Lohja               Lojo                2
PONOT2016052615500LAHTI                         LAHTI                         LH                      198811011FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2016052620100TURKU                         ÅBO                           TKU                     199709251FI183Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2016052622930FISKÖ                         FISKÖ                                                 198609261FI200Ahvenanmaa                    Åland                         035Brändö              Brändö              4
PONOT2016052633711TAMPERE                       TAMPERE                                               199508032FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2016052649401HAMINA                        HAMINA                                                200512162FI186Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2016052662240HUHMARKOSKI                   HUHMARKOSKI                                           198807011FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2016052665410SUNDOM                        SUNDOM                                                199611011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2016052681290UKKOLA                        UKKOLA                                                198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2016052685540NIVALA                        NIVALA                                                200111051FI1A2Pohjois-Pohjanmaa             Norra Österbotten             535Nivala              Nivala              1
PONOT2016052600033MTV                           MTV                                                   201311053FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2016052600800HELSINKI                      HELSINGFORS                   HKI         HFORS       199706011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2016052602380ESPOO                         ESBO                                                  198601011FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2016052607230MONNINKYLÄ                    MONNINKYLÄ                                            199611131FI181Uusimaa                       Nyland                        018Askola              Askola              1
PONOT2016052621720KORPOSTRÖM                    KORPOSTRÖM                                            198610011FI183Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2016052622150JOMALA                        JOMALA                                                198609261FI200Ahvenanmaa                    Åland                         170Jomala              Jomala              4
PONOT2016052627130EURAJOKI                      EURAJOKI                                              198601011FI191Satakunta                     Satakunda                     051Eurajoki            Euraåminne          1
PONOT2016052631460HIRSJÄRVI                     HIRSJÄRVI                                             198601011FI183Varsinais-Suomi               Egentliga Finland             761Somero              Somero              1
PONOT2016052634640MUSTAJÄRVI                    MUSTAJÄRVI                                            198601011FI192Pirkanmaa                     Birkaland                     702Ruovesi             Ruovesi             1
PONOT2016052673350HALUNA                        HALUNA                                                198901011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2016052692260KOPSA                         KOPSA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2016052692810PELSONSUO                     PELSONSUO                                             199612121FI134Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2016052695920SAARIPUDAS                    SAARIPUDAS                                            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2016052698960NARUSKA                       NARUSKA                                               198601011FI1A3Lappi                         Lappland                      732Salla               Salla               1
PONOT2016052600102EDUSKUNTA                     RIKSDAGEN                                             198810011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2016052621101NAANTALI                      NAANTALI                                              199511012FI183Varsinais-Suomi               Egentliga Finland             529Naantali            Nådendal            1
PONOT2016052631720URJALANKYLÄ                   URJALANKYLÄ                                           199801021FI192Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2016052632140YPÄJÄ AS                      YPÄJÄ AS                                              200512161FI184Kanta-Häme                    Egentliga Tavastland          981Ypäjä               Ypäjä               1
PONOT2016052635301ORIVESI                       ORIVESI                                               198811012FI192Pirkanmaa                     Birkaland                     562Orivesi             Orivesi             1
PONOT2016052654120PULP                          PULP                                                  198601011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2016052659730UUKUNIEMI                     UUKUNIEMI                                             199701021FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2016052660550NURMO                         NURMO                                                 200005151FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2016052682601TOHMAJÄRVI                    TOHMAJÄRVI                                            199604012FI133Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2016052686680VATJUSJÄRVI                   VATJUSJÄRVI                                           198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2016052690840HAUKIPUDAS                    HAUKIPUDAS                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2016052696440ROVANIEMI                     ROVANIEMI                     ROI                     198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2016052699230JEESIÖJÄRVI                   JEESIÖJÄRVI                                           198601011FI1A3Lappi                         Lappland                      261Kittilä             Kittilä             1
