PONOT2017011263920INHA                          INHA                                                  198811011FI194Etelä-Pohjanmaa               Södra Österbotten             989Ähtäri              Etseri              1
PONOT2017011268920FORSBY                        FORSBY                                                198610011FI195Pohjanmaa                     Österbotten                   599Pedersöre           Pedersöre           1
PONOT2017011291750LIMINPURO                     LIMINPURO                                             198601011FI134Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2017011295410TORNIO                        TORNIO                                                200901011FI1A3Lappi                         Lappland                      851Tornio              Torneå              1
PONOT2017011295640JUOKSENKI                     JUOKSENKI                                             198601011FI1A3Lappi                         Lappland                      854Pello               Pello               1
PONOT2017011200022TILASTOKESKUS                 STATISTIKCENTRALEN            TILASTOK                199401013FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011200760HELSINKI                      HELSINGFORS                   HKI         HFORS       199512091FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011202320ESPOO                         ESBO                                                  198810011FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2017011221660NAUVO                         NAGU                                                  198811011FI183Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017011226930VERMUNTILA                    VERMUNTILA                                            198601011FI191Satakunta                     Satakunda                     684Rauma               Raumo               1
PONOT2017011231380LETKU                         LETKU                                                 198808221FI184Kanta-Häme                    Egentliga Tavastland          834Tammela             Tammela             1
PONOT2017011234510LUODE                         LUODE                                                 198601011FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2017011252980AHVENAINEN                    AHVENAINEN                                            198601011FI131Etelä-Savo                    Södra Savolax                 507Mäntyharju          Mäntyharju          1
PONOT2017011262720SISSALA                       SISSALA                                               199005011FI194Etelä-Pohjanmaa               Södra Österbotten             005Alajärvi            Alajärvi            1
PONOT2017011289110TÖRMÄNMÄKI                    TÖRMÄNMÄKI                                            198601011FI134Kainuu                        Kajanaland                    620Puolanka            Puolanka            1
PONOT2017011292180LAPALUOTO                     LAPALUOTO                                             198811011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2017011295840VENEJÄRVENKYLÄ                VENEJÄRVENKYLÄ                VENEJÄRVENKL            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2017011298850KUOSKU                        KUOSKU                                                198601011FI1A3Lappi                         Lappland                      742Savukoski           Savukoski           1
PONOT2017011204380TUUSULA                       TUUSULA                                               200202011FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2017011200081A-LEHDET                      A-LEHDET                                              199405253FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011211111RIIHIMÄKI                     RIIHIMÄKI                     RHM                     198811012FI184Kanta-Häme                    Egentliga Tavastland          694Riihimäki           Riihimäki           1
PONOT2017011216270VILLIKKALA                    VILLIKKALA                                            198601011FI185Päijät-Häme                   Päijänne-Tavastland           560Orimattila          Orimattila          1
PONOT2017011221930UUSIKARTANO                   UUSIKARTANO                                           198902011FI183Varsinais-Suomi               Egentliga Finland             636Pöytyä              Pöytyä              1
PONOT2017011227450HAROLA                        HAROLA                                                198601011FI191Satakunta                     Satakunda                     050Eura                Eura                1
PONOT2017011231641HUMPPILA                      HUMPPILA                                              199507032FI184Kanta-Häme                    Egentliga Tavastland          103Humppila            Humppila            1
PONOT2017011253900LAPPEENRANTA                  LAPPEENRANTA                  LPR                     198811011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2017011259520SAARI KK                      SAARI KK                                              199011191FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2017011263101KUORTANE                      KUORTANE                                              199609202FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2017011272310NIINIVESI                     NIINIVESI                                             198805011FI132Pohjois-Savo                  Norra Savolax                 921Vesanto             Vesanto             1
PONOT2017011277480SAVUNIEMI                     SAVUNIEMI                                             198806281FI131Etelä-Savo                    Södra Savolax                 171Joroinen            Jorois              1
PONOT2017011282220NIITTYLAHTI                   NIITTYLAHTI                                           198802011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017011282501KITEE                         KITEE                                                 199604012FI133Pohjois-Karjala               Norra Karelen                 260Kitee               Kitee               1
PONOT2017011286550MIELUSKYLÄ                    MIELUSKYLÄ                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2017011292610VORNA                         VORNA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             791Siikalatva          Siikalatva          1
PONOT2017011205800HYVINKÄÄ                      HYVINKÄÄ                      HVNK                    199702071FI181Uusimaa                       Nyland                        106Hyvinkää            Hyvinge             1
PONOT2017011212600LÄYLIÄINEN                    LÄYLIÄINEN                                            199605061FI184Kanta-Häme                    Egentliga Tavastland          433Loppi               Loppi               1
PONOT2017011216790MANSKIVI                      MANSKIVI                                              198711011FI185Päijät-Häme                   Päijänne-Tavastland           098Hollola             Hollola             1
PONOT2017011217440VÄHIMAA                       VÄHIMAA                                               198803211FI185Päijät-Häme                   Päijänne-Tavastland           016Asikkala            Asikkala            1
PONOT2017011221230LEMU                          LEMU                                                  199610291FI183Varsinais-Suomi               Egentliga Finland             481Masku               Masku               1
PONOT2017011245911VOIKKAA                       VOIKKAA                                               200512162FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017011260280SEINÄJOKI                     SEINÄJOKI                     SJK                     198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017011261180HAAPALUOMA                    HAAPALUOMA                                            198601011FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017011263450LÖYÄ                          LÖYÄ                                                  198601011FI194Etelä-Pohjanmaa               Södra Österbotten             300Kuortane            Kuortane            1
PONOT2017011266470JUKAJA                        JUKAJA                                                198909011FI195Pohjanmaa                     Österbotten                   399Laihia              Laihela             1
PONOT2017011278210VARKAUS                       VARKAUS                       VRK                     198811011FI132Pohjois-Savo                  Norra Savolax                 915Varkaus             Varkaus             1
PONOT2017011279190VALKEAMÄKI                    VALKEAMÄKI                                            198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2017011282840PIRTTIAHO                     PIRTTIAHO                                             198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017011286980VÄLIAHO                       VÄLIAHO                                               198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             626Pyhäjärvi           Pyhäjärvi           1
PONOT2017011291210JAKKUKYLÄ                     JAKKUKYLÄ                                             199612311FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017011201300VANTAA                        VANDA                                                 199704181FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017011203790VIHTIJÄRVI                    VIHTIJÄRVI                                            198804051FI181Uusimaa                       Nyland                        927Vihti               Vichtis             1
PONOT2017011213210HÄMEENLINNA                   HÄMEENLINNA                   HML                     198810011FI184Kanta-Häme                    Egentliga Tavastland          109Hämeenlinna         Tavastehus          1
PONOT2017011225560KOSKI AS                      KOSKI AS                                              200512161FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017011238720VIHTELJÄRVI                   VIHTELJÄRVI                                           199610301FI191Satakunta                     Satakunda                     214Kankaanpää          Kankaanpää          1
PONOT2017011241900PETÄJÄVESI                    PETÄJÄVESI                                            198811011FI193Keski-Suomi                   Mellersta Finland             592Petäjävesi          Petäjävesi          1
PONOT2017011242600MULTIA                        MULTIA                                                198811011FI193Keski-Suomi                   Mellersta Finland             495Multia              Multia              1
PONOT2017011246900INKEROINEN                    INKEROINEN                                            200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017011251880KOIKKALA                      KOIKKALA                                              198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2017011252360SOMEENJÄRVI                   SOMEENJÄRVI                                           198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2017011258300SAVONRANTA                    SAVONRANTA                                            199705141FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017011266710KAITSOR                       KAITSOR                                               198610011FI195Pohjanmaa                     Österbotten                   946Vöyri               Vörå                2
PONOT2017011270870HILTULANLAHTI                 HILTULANLAHTI                 HILTULANLH              198601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011275501NURMES                        NURMES                                                199511012FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2017011201530VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017011201680VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017011204301TUUSULA                       TUUSULA                                               200512162FI181Uusimaa                       Nyland                        858Tuusula             Tusby               1
PONOT2017011210470FISKARI                       FISKARS                                               198810011FI181Uusimaa                       Nyland                        710Raasepori           Raseborg            2
PONOT2017011229320LEINEPERI                     LEINEPERI                                             199606241FI191Satakunta                     Satakunda                     886Ulvila              Ulvsby              1
PONOT2017011233251TAMPERE                       TAMPERE                                               199508022FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017011237470VESILAHTI                     VESILAHTI                                             198811011FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2017011247490MANKALA                       MANKALA                                               198811011FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2017011251460LUUSNIEMI                     LUUSNIEMI                                             198601011FI131Etelä-Savo                    Södra Savolax                 213Kangasniemi         Kangasniemi         1
PONOT2017011266999VAASA                         VASA                          VSA         VSA         198601011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017011271460PAUKARLAHTI                   PAUKARLAHTI                                           198601011FI132Pohjois-Savo                  Norra Savolax                 420Leppävirta          Leppävirta          1
PONOT2017011271760AHKIONLAHTI                   AHKIONLAHTI                                           198907011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011275990HÖLJÄKKÄ                      HÖLJÄKKÄ                                              198809011FI133Pohjois-Karjala               Norra Karelen                 541Nurmes              Nurmes              1
PONOT2017011294900KEMI                          KEMI                          KM                      198601011FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2017011297840LEHTINIEMI                    LEHTINIEMI                                            198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2017011270401KUOPIO                        KUOPIO                                                199905062FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011204601MÄNTSÄLÄ                      MÄNTSÄLÄ                                              199702032FI181Uusimaa                       Nyland                        505Mäntsälä            Mäntsälä            1
PONOT2017011229860OTAMO                         OTAMO                                                 198601011FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2017011237800AKAA                          AKAA                                                  201212281FI192Pirkanmaa                     Birkaland                     020Akaa                Akaa                1
PONOT2017011241231UURAINEN                      UURAINEN                                              199512202FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2017011257710SAVONLINNA                    SAVONLINNA                    SLN                     199803091FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017011264701TEUVA                         TEUVA                                                 199701302FI194Etelä-Pohjanmaa               Södra Österbotten             846Teuva               Östermark           1
PONOT2017011265170VAASA                         VASA                          VSA         VSA         199005011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017011285150TYPPÖ                         TYPPÖ                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             208Kalajoki            Kalajoki            1
PONOT2017011289540MOISIOVAARA                   MOISIOVAARA                                           199611291FI134Kainuu                        Kajanaland                    105Hyrynsalmi          Hyrynsalmi          1
PONOT2017011295300TERVOLA                       TERVOLA                                               198811011FI1A3Lappi                         Lappland                      845Tervola             Tervola             1
PONOT2017011232770HUHTAMO                       HUHTAMO                                               198902011FI191Satakunta                     Satakunda                     102Huittinen           Huittinen           1
PONOT2017011241860TIKKALA                       TIKKALA                                               200906221FI193Keski-Suomi                   Mellersta Finland             179Jyväskylä           Jyväskylä           1
PONOT2017011242440KOSKENPÄÄ                     KOSKENPÄÄ                                             199606031FI193Keski-Suomi                   Mellersta Finland             182Jämsä               Jämsä               1
PONOT2017011246810UMMELJOKI                     UMMELJOKI                                             200907011FI186Kymenlaakso                   Kymmenedalen                  286Kouvola             Kouvola             1
PONOT2017011251820HATSOLA                       HATSOLA                                               198601011FI131Etelä-Savo                    Södra Savolax                 178Juva                Juva                1
PONOT2017011252320VITSIÄLÄ                      VITSIÄLÄ                                              198601011FI131Etelä-Savo                    Södra Savolax                 491Mikkeli             St Michel           1
PONOT2017011258201KERIMÄKI                      KERIMÄKI                                              199602292FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017011270800KUOPIO                        KUOPIO                        KUO                     198811011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011297370UNARIN-LUUSUA                 UNARIN-LUUSUA                                         198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017011299800IVALO                         IVALO                                                 198601011FI1A3Lappi                         Lappland                      148Inari               Enare               1
PONOT2017011201510VANTAA                        VANDA                                                 198811011FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017011201661VANTAA                        VANDA                                                 198811012FI181Uusimaa                       Nyland                        092Vantaa              Vanda               2
PONOT2017011204260KERAVA                        KERAVA                                                198811011FI181Uusimaa                       Nyland                        245Kerava              Kervo               1
PONOT2017011224280SALO                          SALO                                                  198910011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017011229270HORMISTO                      HORMISTO                                              198601011FI191Satakunta                     Satakunda                     531Nakkila             Nakkila             1
PONOT2017011233231TAMPERE                       TAMPERE                                               199611212FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017011243100SAARIJÄRVI                    SAARIJÄRVI                                            198811011FI193Keski-Suomi                   Mellersta Finland             729Saarijärvi          Saarijärvi          1
PONOT2017011247440SÄÄSKJÄRVI                    SÄÄSKJÄRVI                                            200309101FI186Kymenlaakso                   Kymmenedalen                  142Iitti               Iitti               1
PONOT2017011266950MUNSALA                       MUNSALA                                               199606101FI195Pohjanmaa                     Österbotten                   893Uusikaarlepyy       Nykarleby           2
PONOT2017011271330RÄSÄLÄ                        RÄSÄLÄ                                                199601011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011294800KEMI                          KEMI                          KM                      199601051FI1A3Lappi                         Lappland                      240Kemi                Kemi                1
PONOT2017011297650JUOTAS                        JUOTAS                                                198601011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017011297810SUORSA                        SUORSA                                                198601011FI1A3Lappi                         Lappland                      614Posio               Posio               1
PONOT2017011299990NUORGAM                       NUORGAM                                               198601011FI1A3Lappi                         Lappland                      890Utsjoki             Utsjoki             1
PONOT2017011215111LAHTI                         LAHTI                                                 199001012FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017011225370PERTTELI                      PERTTELI                                              198601011FI183Varsinais-Suomi               Egentliga Finland             734Salo                Salo                1
PONOT2017011229811SIIKAINEN                     SIIKAINEN                                             199702102FI191Satakunta                     Satakunda                     747Siikainen           Siikainen           1
PONOT2017011233470YLÖJÄRVI                      YLÖJÄRVI                                              198805061FI192Pirkanmaa                     Birkaland                     980Ylöjärvi            Ylöjärvi            1
PONOT2017011237370VESILAHTI                     VESILAHTI                                             201608021FI192Pirkanmaa                     Birkaland                     922Vesilahti           Vesilahti           1
PONOT2017011237740HAUKILA                       HAUKILA                                               198601011FI192Pirkanmaa                     Birkaland                     908Valkeakoski         Valkeakoski         1
PONOT2017011241210JOKIHAARA                     JOKIHAARA                                             199005011FI193Keski-Suomi                   Mellersta Finland             892Uurainen            Uurainen            1
PONOT2017011257510SAVONLINNA                    SAVONLINNA                    SLN                     198811011FI131Etelä-Savo                    Södra Savolax                 740Savonlinna          Nyslott             1
PONOT2017011261950JUONIKYLÄ                     JUONIKYLÄ                                             198601011FI194Etelä-Pohjanmaa               Södra Österbotten             232Kauhajoki           Kauhajoki           1
PONOT2017011264610YLIMARKKU                     ÖVERMARK                                              199601171FI195Pohjanmaa                     Österbotten                   545Närpiö              Närpes              4
PONOT2017011274630HEINÄKYLÄ                     HEINÄKYLÄ                                             199810011FI132Pohjois-Savo                  Norra Savolax                 263Kiuruvesi           Kiuruvesi           1
PONOT2017011298101KEMIJÄRVI                     KEMIJÄRVI                                             199509292FI1A3Lappi                         Lappland                      320Kemijärvi           Kemijärvi           1
PONOT2017011208480LOHJA                         LOJO                                                  200609291FI181Uusimaa                       Nyland                        444Lohja               Lojo                2
PONOT2017011215500LAHTI                         LAHTI                         LH                      198811011FI185Päijät-Häme                   Päijänne-Tavastland           398Lahti               Lahtis              1
PONOT2017011220100TURKU                         ÅBO                           TKU                     199709251FI183Varsinais-Suomi               Egentliga Finland             853Turku               Åbo                 2
PONOT2017011222930FISKÖ                         FISKÖ                                                 198609261FI200Ahvenanmaa                    Åland                         035Brändö              Brändö              4
PONOT2017011233711TAMPERE                       TAMPERE                                               199508032FI192Pirkanmaa                     Birkaland                     837Tampere             Tammerfors          1
PONOT2017011249401HAMINA                        HAMINA                                                200512162FI186Kymenlaakso                   Kymmenedalen                  075Hamina              Fredrikshamn        1
PONOT2017011262240HUHMARKOSKI                   HUHMARKOSKI                                           198807011FI194Etelä-Pohjanmaa               Södra Österbotten             233Kauhava             Kauhava             1
PONOT2017011265410SUNDOM                        SUNDOM                                                199611011FI195Pohjanmaa                     Österbotten                   905Vaasa               Vasa                2
PONOT2017011281290UKKOLA                        UKKOLA                                                198601011FI133Pohjois-Karjala               Norra Karelen                 167Joensuu             Joensuu             1
PONOT2017011285540NIVALA                        NIVALA                                                200111051FI1A2Pohjois-Pohjanmaa             Norra Österbotten             535Nivala              Nivala              1
PONOT2017011200033MTV                           MTV                                                   201311053FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011200800HELSINKI                      HELSINGFORS                   HKI         HFORS       199706011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011202380ESPOO                         ESBO                                                  198601011FI181Uusimaa                       Nyland                        049Espoo               Esbo                2
PONOT2017011207230MONNINKYLÄ                    MONNINKYLÄ                                            199611131FI181Uusimaa                       Nyland                        018Askola              Askola              1
PONOT2017011221720KORPOSTRÖM                    KORPOSTRÖM                                            198610011FI183Varsinais-Suomi               Egentliga Finland             445Parainen            Pargas              2
PONOT2017011222150JOMALA                        JOMALA                                                198609261FI200Ahvenanmaa                    Åland                         170Jomala              Jomala              4
PONOT2017011227130EURAJOKI                      EURAJOKI                                              198601011FI191Satakunta                     Satakunda                     051Eurajoki            Euraåminne          1
PONOT2017011231460HIRSJÄRVI                     HIRSJÄRVI                                             198601011FI183Varsinais-Suomi               Egentliga Finland             761Somero              Somero              1
PONOT2017011234640MUSTAJÄRVI                    MUSTAJÄRVI                                            198601011FI192Pirkanmaa                     Birkaland                     702Ruovesi             Ruovesi             1
PONOT2017011273350HALUNA                        HALUNA                                                198901011FI132Pohjois-Savo                  Norra Savolax                 297Kuopio              Kuopio              1
PONOT2017011292260KOPSA                         KOPSA                                                 198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             678Raahe               Brahestad           1
PONOT2017011292810PELSONSUO                     PELSONSUO                                             199612121FI134Kainuu                        Kajanaland                    785Vaala               Vaala               1
PONOT2017011295920SAARIPUDAS                    SAARIPUDAS                                            198601011FI1A3Lappi                         Lappland                      273Kolari              Kolari              1
PONOT2017011298960NARUSKA                       NARUSKA                                               198601011FI1A3Lappi                         Lappland                      732Salla               Salla               1
PONOT2017011200102EDUSKUNTA                     RIKSDAGEN                                             198810011FI181Uusimaa                       Nyland                        091Helsinki            Helsingfors         2
PONOT2017011221101NAANTALI                      NAANTALI                                              199511012FI183Varsinais-Suomi               Egentliga Finland             529Naantali            Nådendal            1
PONOT2017011231720URJALANKYLÄ                   URJALANKYLÄ                                           199801021FI192Pirkanmaa                     Birkaland                     887Urjala              Urjala              1
PONOT2017011232140YPÄJÄ AS                      YPÄJÄ AS                                              200512161FI184Kanta-Häme                    Egentliga Tavastland          981Ypäjä               Ypäjä               1
PONOT2017011235301ORIVESI                       ORIVESI                                               198811012FI192Pirkanmaa                     Birkaland                     562Orivesi             Orivesi             1
PONOT2017011254120PULP                          PULP                                                  198601011FI187Etelä-Karjala                 Södra Karelen                 405Lappeenranta        Villmanstrand       1
PONOT2017011259730UUKUNIEMI                     UUKUNIEMI                                             199701021FI187Etelä-Karjala                 Södra Karelen                 580Parikkala           Parikkala           1
PONOT2017011260550NURMO                         NURMO                                                 200005151FI194Etelä-Pohjanmaa               Södra Österbotten             743Seinäjoki           Seinäjoki           1
PONOT2017011282601TOHMAJÄRVI                    TOHMAJÄRVI                                            199604012FI133Pohjois-Karjala               Norra Karelen                 848Tohmajärvi          Tohmajärvi          1
PONOT2017011286680VATJUSJÄRVI                   VATJUSJÄRVI                                           198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             071Haapavesi           Haapavesi           1
PONOT2017011290840HAUKIPUDAS                    HAUKIPUDAS                                            198601011FI1A2Pohjois-Pohjanmaa             Norra Österbotten             564Oulu                Uleåborg            1
PONOT2017011296440ROVANIEMI                     ROVANIEMI                     ROI                     198811011FI1A3Lappi                         Lappland                      698Rovaniemi           Rovaniemi           1
PONOT2017011299230JEESIÖJÄRVI                   JEESIÖJÄRVI                                           198601011FI1A3Lappi                         Lappland                      261Kittilä             Kittilä             1
